Estimote ID, RSSI, Calculated Distance, Date --- Time
53301,-63,1.0066666666666666,2019-08-05 15:52:27.025
62725,-59,0.530010610983797,2019-08-05 15:52:27.005
55284,-62,0.8637791296072325,2019-08-05 15:52:27.011
11814,-53,0.1793660248465685,2019-08-05 15:52:26.991
35359,-62,0.8637791296072325,2019-08-05 15:52:27.022
13800,-87,10.721323826831759,2019-08-05 15:52:27.038
41880,-88,11.620020418670533,2019-08-05 15:52:27.044
30461,-79,5.359491623799281,2019-08-05 15:52:27.031
45125,-62,0.8637791296072325,2019-08-05 15:52:27.008
12598,-64,1.1040213512631076,2019-08-05 15:52:27.028
53024,-59,0.530010610983797,2019-08-05 15:52:27.002
42110,-83,7.692930034212977,2019-08-05 15:52:27.034
28286,-87,10.721323826831759,2019-08-05 15:52:27.041
25294,-89,13.276031872722957,2019-08-05 15:52:27.048
11814,-57,0.36094285711589763,2019-08-05 15:54:18.215
45125,-63,1.0066666666666666,2019-08-05 15:54:18.228
22042,-65,1.2396202709685444,2019-08-05 15:54:18.234
44235,-58,0.4264364202122968,2019-08-05 15:54:18.222
35359,-68,1.67832242226384,2019-08-05 15:54:18.255
12598,-65,1.2396202709685444,2019-08-05 15:54:18.240
53301,-67,1.5183108731975967,2019-08-05 15:54:18.248
42110,-74,3.171834071238562,2019-08-05 15:54:18.279
55284,-75,3.5302915176663627,2019-08-05 15:54:18.293
53024,-69,1.955808306448999,2019-08-05 15:54:18.262
13800,-80,5.54786650149242,2019-08-05 15:54:18.308
25294,-78,4.645230259776723,2019-08-05 15:54:18.300
50250,-73,2.924183646794106,2019-08-05 15:54:18.269
62725,-82,7.062267683621718,2019-08-05 15:54:18.315
30461,-85,9.100098630191358,2019-08-05 15:54:18.323
41880,-94,19.51973442830692,2019-08-05 15:54:18.338
28286,-87,10.721323826831759,2019-08-05 15:54:18.330
53301,-64,1.1040213512631076,2019-08-05 15:54:23.288
11814,-58,0.4264364202122968,2019-08-05 15:54:23.268
22042,-65,1.2396202709685444,2019-08-05 15:54:23.295
12598,-65,1.2396202709685444,2019-08-05 15:54:23.301
55284,-67,1.5183108731975967,2019-08-05 15:54:23.308
44235,-58,0.4264364202122968,2019-08-05 15:54:23.276
45125,-62,0.8637791296072325,2019-08-05 15:54:23.281
35359,-68,1.67832242226384,2019-08-05 15:54:23.319
50250,-67,1.5183108731975967,2019-08-05 15:54:23.313
53024,-70,2.0451263937029682,2019-08-05 15:54:23.325
25294,-78,4.645230259776723,2019-08-05 15:54:23.333
41880,-83,7.692930034212977,2019-08-05 15:54:23.350
42110,-85,9.100098630191358,2019-08-05 15:54:23.360
13800,-86,10.015969236057254,2019-08-05 15:54:23.365
28286,-80,5.54786650149242,2019-08-05 15:54:23.344
62725,-86,10.015969236057254,2019-08-05 15:54:23.371
30461,-87,10.721323826831759,2019-08-05 15:54:23.377
3065,-99,6.476540622310606,2019-08-05 15:54:23.383
12598,-55,0.2561509476744502,2019-08-05 15:55:36.014
45125,-59,0.530010610983797,2019-08-05 15:55:36.017
30461,-77,4.243704690980712,2019-08-05 15:55:36.027
53024,-60,0.5899321003065906,2019-08-05 15:55:36.020
22042,-63,1.0066666666666666,2019-08-05 15:55:36.023
11814,-51,0.11732982342695389,2019-08-05 15:55:36.010
25294,-77,4.243704690980712,2019-08-05 15:55:36.045
28286,-84,8.259640758743096,2019-08-05 15:55:36.052
53301,-68,1.67832242226384,2019-08-05 15:55:39.343
42110,-78,4.645230259776723,2019-08-05 15:55:39.356
11814,-57,0.36094285711589763,2019-08-05 15:55:39.321
44235,-60,0.5899321003065906,2019-08-05 15:55:39.331
53024,-62,0.8637791296072325,2019-08-05 15:55:39.334
30461,-77,4.243704690980712,2019-08-05 15:55:39.353
50250,-71,2.2858140923583377,2019-08-05 15:55:39.346
13800,-80,5.54786650149242,2019-08-05 15:55:39.359
62725,-74,3.171834071238562,2019-08-05 15:55:39.350
22042,-59,0.530010610983797,2019-08-05 15:55:39.328
25294,-84,8.259640758743096,2019-08-05 15:55:39.364
45125,-63,1.0066666666666666,2019-08-05 15:55:39.337
28286,-85,9.100098630191358,2019-08-05 15:55:39.367
41880,-92,17.00011174830764,2019-08-05 15:55:39.370
35359,-67,1.5183108731975967,2019-08-05 15:55:39.340
55284,-59,0.530010610983797,2019-08-05 15:55:39.325
12598,-55,0.2561509476744502,2019-08-05 15:55:39.318
11814,-58,0.4264364202122968,2019-08-05 15:55:39.982
12598,-55,0.2561509476744502,2019-08-05 15:55:39.979
22042,-62,0.8637791296072325,2019-08-05 15:55:39.988
45125,-63,1.0066666666666666,2019-08-05 15:55:39.991
44235,-60,0.5899321003065906,2019-08-05 15:55:39.985
53024,-65,1.2396202709685444,2019-08-05 15:55:40.018
35359,-67,1.5183108731975967,2019-08-05 15:55:40.038
53301,-67,1.5183108731975967,2019-08-05 15:55:40.021
50250,-71,2.2858140923583377,2019-08-05 15:55:40.055
62725,-74,3.171834071238562,2019-08-05 15:55:40.058
55284,-68,1.67832242226384,2019-08-05 15:55:40.051
41880,-92,17.00011174830764,2019-08-05 15:55:40.075
25294,-84,8.259640758743096,2019-08-05 15:55:40.068
13800,-80,5.54786650149242,2019-08-05 15:55:40.065
28286,-85,9.100098630191358,2019-08-05 15:55:40.071
42110,-78,4.645230259776723,2019-08-05 15:55:40.061
30461,-92,17.00011174830764,2019-08-05 15:55:40.078
45125,-63,1.0066666666666666,2019-08-05 15:55:41.181
53024,-66,1.3909661297537292,2019-08-05 15:55:41.187
12598,-55,0.2561509476744502,2019-08-05 15:55:41.174
44235,-68,1.67832242226384,2019-08-05 15:55:41.197
53301,-68,1.67832242226384,2019-08-05 15:55:41.194
22042,-62,0.8637791296072325,2019-08-05 15:55:41.178
35359,-67,1.5183108731975967,2019-08-05 15:55:41.191
55284,-74,3.171834071238562,2019-08-05 15:55:41.215
11814,-65,1.2396202709685444,2019-08-05 15:55:41.184
50250,-71,2.2858140923583377,2019-08-05 15:55:41.201
62725,-74,3.171834071238562,2019-08-05 15:55:41.251
13800,-80,5.54786650149242,2019-08-05 15:55:41.266
30461,-88,11.620020418670533,2019-08-05 15:55:41.291
25294,-85,9.100098630191358,2019-08-05 15:55:41.288
42110,-84,8.259640758743096,2019-08-05 15:55:41.279
28286,-91,14.91473455240242,2019-08-05 15:55:41.322
41880,-92,17.00011174830764,2019-08-05 15:55:41.335
11814,-65,1.2396202709685444,2019-08-05 15:55:42.076
45125,-65,1.2396202709685444,2019-08-05 15:55:42.073
53301,-68,1.67832242226384,2019-08-05 15:55:42.084
44235,-68,1.67832242226384,2019-08-05 15:55:42.086
22042,-69,1.955808306448999,2019-08-05 15:55:42.092
55284,-75,3.5302915176663627,2019-08-05 15:55:42.100
12598,-67,1.5183108731975967,2019-08-05 15:55:42.078
53024,-74,3.171834071238562,2019-08-05 15:55:42.097
35359,-67,1.5183108731975967,2019-08-05 15:55:42.081
13800,-82,7.062267683621718,2019-08-05 15:55:42.103
42110,-84,8.259640758743096,2019-08-05 15:55:42.105
25294,-85,9.100098630191358,2019-08-05 15:55:42.108
30461,-88,11.620020418670533,2019-08-05 15:55:42.111
28286,-91,14.91473455240242,2019-08-05 15:55:42.114
62725,-72,2.6571132868724683,2019-08-05 15:55:42.094
41880,-97,24.673864494157304,2019-08-05 15:55:42.116
50250,-68,1.67832242226384,2019-08-05 15:55:42.089
11814,-67,1.5183108731975967,2019-08-05 15:55:43.160
45125,-69,1.955808306448999,2019-08-05 15:55:43.167
22042,-69,1.955808306448999,2019-08-05 15:55:43.169
53301,-71,2.2858140923583377,2019-08-05 15:55:43.176
55284,-76,3.92502475642447,2019-08-05 15:55:43.184
44235,-77,4.243704690980712,2019-08-05 15:55:43.187
12598,-67,1.5183108731975967,2019-08-05 15:55:43.164
53024,-73,2.924183646794106,2019-08-05 15:55:43.179
50250,-69,1.955808306448999,2019-08-05 15:55:43.173
62725,-79,5.359491623799281,2019-08-05 15:55:43.190
25294,-85,9.100098630191358,2019-08-05 15:55:43.212
35359,-73,2.924183646794106,2019-08-05 15:55:43.181
42110,-84,8.259640758743096,2019-08-05 15:55:43.208
13800,-86,10.015969236057254,2019-08-05 15:55:43.215
30461,-88,11.620020418670533,2019-08-05 15:55:43.227
28286,-91,14.91473455240242,2019-08-05 15:55:43.235
41880,-97,24.673864494157304,2019-08-05 15:55:43.239
53301,-74,3.171834071238562,2019-08-05 15:55:45.117
25294,-86,10.015969236057254,2019-08-05 15:55:45.136
12598,-70,2.0451263937029682,2019-08-05 15:55:45.111
22042,-69,1.955808306448999,2019-08-05 15:55:45.104
53024,-73,2.924183646794106,2019-08-05 15:55:45.114
45125,-70,2.0451263937029682,2019-08-05 15:55:45.109
50250,-69,1.955808306448999,2019-08-05 15:55:45.106
35359,-74,3.171834071238562,2019-08-05 15:55:45.120
28286,-94,19.51973442830692,2019-08-05 15:55:45.145
30461,-88,11.620020418670533,2019-08-05 15:55:45.139
42110,-82,7.062267683621718,2019-08-05 15:55:45.131
11814,-67,1.5183108731975967,2019-08-05 15:55:45.101
44235,-75,3.5302915176663627,2019-08-05 15:55:45.126
55284,-75,3.5302915176663627,2019-08-05 15:55:45.123
62725,-80,5.54786650149242,2019-08-05 15:55:45.129
41880,-89,13.276031872722957,2019-08-05 15:55:45.142
13800,-84,8.259640758743096,2019-08-05 15:55:45.134
11814,-68,1.67832242226384,2019-08-05 15:55:46.067
22042,-70,2.0451263937029682,2019-08-05 15:55:46.073
53024,-72,2.6571132868724683,2019-08-05 15:55:46.078
45125,-69,1.955808306448999,2019-08-05 15:55:46.070
50250,-71,2.2858140923583377,2019-08-05 15:55:46.076
35359,-74,3.171834071238562,2019-08-05 15:55:46.084
12598,-80,5.54786650149242,2019-08-05 15:55:46.099
62725,-80,5.54786650149242,2019-08-05 15:55:46.094
53301,-73,2.924183646794106,2019-08-05 15:55:46.081
55284,-75,3.5302915176663627,2019-08-05 15:55:46.087
44235,-75,3.5302915176663627,2019-08-05 15:55:46.090
42110,-82,7.062267683621718,2019-08-05 15:55:46.102
25294,-86,10.015969236057254,2019-08-05 15:55:46.108
30461,-90,13.610321341129954,2019-08-05 15:55:46.121
13800,-84,8.259640758743096,2019-08-05 15:55:46.105
41880,-89,13.276031872722957,2019-08-05 15:55:46.118
28286,-94,19.51973442830692,2019-08-05 15:55:46.128
22042,-72,2.6571132868724683,2019-08-05 15:55:48.229
53301,-79,5.359491623799281,2019-08-05 15:55:48.238
62725,-80,5.54786650149242,2019-08-05 15:55:48.243
12598,-76,3.92502475642447,2019-08-05 15:55:48.232
50250,-71,2.2858140923583377,2019-08-05 15:55:48.227
44235,-78,4.645230259776723,2019-08-05 15:55:48.235
55284,-80,5.54786650149242,2019-08-05 15:55:48.240
35359,-71,2.2858140923583377,2019-08-05 15:55:48.224
45125,-70,2.0451263937029682,2019-08-05 15:55:48.218
42110,-81,6.137897975392404,2019-08-05 15:55:48.246
13800,-84,8.259640758743096,2019-08-05 15:55:48.249
28286,-98,26.514324257083523,2019-08-05 15:55:48.260
30461,-91,14.91473455240242,2019-08-05 15:55:48.257
41880,-90,13.610321341129954,2019-08-05 15:55:48.255
25294,-84,8.259640758743096,2019-08-05 15:55:48.252
11814,-68,1.67832242226384,2019-08-05 15:55:48.215
53024,-71,2.2858140923583377,2019-08-05 15:55:48.221
55284,-62,0.8637791296072325,2019-08-05 15:59:42.957
53024,-65,1.2396202709685444,2019-08-05 15:59:42.963
44235,-66,1.3909661297537292,2019-08-05 15:59:42.966
35359,-75,3.5302915176663627,2019-08-05 15:59:42.971
13800,-83,7.692930034212977,2019-08-05 15:59:42.974
28286,-93,18.347260594304426,2019-08-05 15:59:42.985
12598,-68,1.67832242226384,2019-08-05 15:59:42.969
25294,-87,10.721323826831759,2019-08-05 15:59:42.977
42110,-88,11.620020418670533,2019-08-05 15:59:42.980
62725,-63,1.0066666666666666,2019-08-05 15:59:42.961
41880,-96,23.251982469260778,2019-08-05 15:59:42.988
55284,-62,0.8637791296072325,2019-08-05 15:59:43.386
62725,-63,1.0066666666666666,2019-08-05 15:59:43.391
22042,-67,1.5183108731975967,2019-08-05 15:59:43.397
