Screen, Action, Date --- Time
Estimote Service,Killed Estimote Service at,08/06/2019 13:44:53.666
Heart Rate Sensor,Killed Sensor at,08/06/2019 13:45:14.546
Estimote Timer,Started Estimote Service at,08/06/2019 13:46:38.543
Estimote Timer,No Activity at 2,08/06/2019 13:46:38.556
Estimote Sensor,Killed Sensor at,08/06/2019 13:46:53.580
Estimote Service,Killed Estimote Service at,08/06/2019 13:46:53.592
Estimote Timer,Started Estimote Service at,08/06/2019 13:48:38.543
Estimote Timer,No Activity at 3,08/06/2019 13:48:38.556
Estimote Sensor,Killed Sensor at,08/06/2019 13:48:53.577
Estimote Service,Killed Estimote Service at,08/06/2019 13:48:53.590
Heart Rate Timer Service,Started Heart Rate Sensor at,08/06/2019 13:49:44.476
Heart Rate Sensor,Killed Sensor at,08/06/2019 13:50:14.533
Estimote Timer,Started Estimote Service at,08/06/2019 13:50:38.545
Estimote Timer,No Activity at 4,08/06/2019 13:50:38.557
Estimote Sensor,Killed Sensor at,08/06/2019 13:50:53.579
Estimote Service,Killed Estimote Service at,08/06/2019 13:50:53.591
Estimote Timer,Started Estimote Service at,08/06/2019 13:52:38.547
Estimote Timer,No Activity at 5,08/06/2019 13:52:38.560
Estimote Timer,Stopped the Estimote Timer,08/06/2019 13:52:38.571
Estimote Timer,Stopped Estimote Timer at,08/06/2019 13:52:38.584
Estimote Timer,Started Estimote Service at,08/06/2019 13:52:53.798
Estimote Timer,No Activity at 1,08/06/2019 13:52:53.813
Estimote Sensor,Killed Sensor at,08/06/2019 13:53:08.840
Estimote Service,Killed Estimote Service at,08/06/2019 13:53:08.853
Heart Rate Timer Service,Started Heart Rate Sensor at,08/06/2019 13:54:44.477
Estimote Timer,Started Estimote Service at,08/06/2019 13:54:53.801
Estimote Timer,Starting the Estimote,08/06/2019 13:54:53.833
Estimote Sensor,Killed Sensor at,08/06/2019 13:55:08.859
Estimote Service,Killed Estimote Service at,08/06/2019 13:55:08.874
Heart Rate Sensor,Killed Sensor at,08/06/2019 13:55:14.537
Estimote Timer,Started Estimote Service at,08/06/2019 13:56:53.803
Estimote Timer,No Activity at 1,08/06/2019 13:56:53.817
Estimote Sensor,Killed Sensor at,08/06/2019 13:57:08.844
Estimote Service,Killed Estimote Service at,08/06/2019 13:57:08.936
Estimote Timer,Started Estimote Service at,08/06/2019 13:58:53.805
Estimote Timer,No Activity at 2,08/06/2019 13:58:53.819
Estimote Sensor,Killed Sensor at,08/06/2019 13:59:08.844
Estimote Service,Killed Estimote Service at,08/06/2019 13:59:08.855
Heart Rate Timer Service,Started Heart Rate Sensor at,08/06/2019 13:59:44.477
Heart Rate Sensor,Killed Sensor at,08/06/2019 14:00:14.534
Estimote Timer,Started Estimote Service at,08/06/2019 14:00:53.805
Estimote Timer,Starting the Estimote,08/06/2019 14:00:53.824
Estimote Sensor,Killed Sensor at,08/06/2019 14:01:08.849
Estimote Service,Killed Estimote Service at,08/06/2019 14:01:08.862
Estimote Timer,Started Estimote Service at,08/06/2019 14:02:53.807
Estimote Timer,No Activity at 1,08/06/2019 14:02:53.822
Estimote Sensor,Killed Sensor at,08/06/2019 14:03:08.849
Estimote Service,Killed Estimote Service at,08/06/2019 14:03:08.863
Heart Rate Timer Service,Started Heart Rate Sensor at,08/06/2019 14:04:44.479
Estimote Timer,Started Estimote Service at,08/06/2019 14:04:53.809
Estimote Timer,No Activity at 2,08/06/2019 14:04:53.825
Estimote Sensor,Killed Sensor at,08/06/2019 14:05:08.850
Estimote Service,Killed Estimote Service at,08/06/2019 14:05:08.863
Heart Rate Sensor,Killed Sensor at,08/06/2019 14:05:14.550
Estimote Timer,Started Estimote Service at,08/06/2019 14:06:53.810
Estimote Timer,No Activity at 3,08/06/2019 14:06:53.824
Estimote Sensor,Killed Sensor at,08/06/2019 14:07:08.846
Estimote Service,Killed Estimote Service at,08/06/2019 14:07:08.857
Estimote Timer,Started Estimote Service at,08/06/2019 14:08:53.813
Estimote Timer,No Activity at 4,08/06/2019 14:08:53.827
Estimote Sensor,Killed Sensor at,08/06/2019 14:09:08.854
Estimote Service,Killed Estimote Service at,08/06/2019 14:09:08.868
Heart Rate Timer Service,Started Heart Rate Sensor at,08/06/2019 14:09:44.481
Heart Rate Sensor,Killed Sensor at,08/06/2019 14:10:14.541
Estimote Timer,Started Estimote Service at,08/06/2019 14:10:53.813
Estimote Timer,No Activity at 5,08/06/2019 14:10:53.825
Estimote Timer,Stopped the Estimote Timer,08/06/2019 14:10:53.836
Estimote Timer,Stopped Estimote Timer at,08/06/2019 14:10:53.849
Estimote Timer,Started Estimote Service at,08/06/2019 14:12:09.204
Estimote Timer,No Activity at 1,08/06/2019 14:12:09.219
Estimote Sensor,Killed Sensor at,08/06/2019 14:12:24.245
Estimote Service,Killed Estimote Service at,08/06/2019 14:12:24.256
Estimote Timer,Started Estimote Service at,08/06/2019 14:14:09.203
Estimote Timer,No Activity at 2,08/06/2019 14:14:09.218
Estimote Sensor,Killed Sensor at,08/06/2019 14:14:24.315
Estimote Service,Killed Estimote Service at,08/06/2019 14:14:24.328
Heart Rate Timer Service,Started Heart Rate Sensor at,08/06/2019 14:14:44.480
Heart Rate Sensor,Killed Sensor at,08/06/2019 14:15:14.537
Estimote Timer,Started Estimote Service at,08/06/2019 14:16:09.205
Estimote Timer,No Activity at 3,08/06/2019 14:16:09.218
Estimote Sensor,Killed Sensor at,08/06/2019 14:16:24.241
Estimote Service,Killed Estimote Service at,08/06/2019 14:16:24.272
Estimote Timer,Started Estimote Service at,08/06/2019 14:18:09.206
Estimote Timer,No Activity at 4,08/06/2019 14:18:09.220
Estimote Sensor,Killed Sensor at,08/06/2019 14:18:24.250
Estimote Service,Killed Estimote Service at,08/06/2019 14:18:24.262
Heart Rate Timer Service,Started Heart Rate Sensor at,08/06/2019 14:19:44.482
Estimote Timer,Started Estimote Service at,08/06/2019 14:20:09.209
Estimote Timer,No Activity at 5,08/06/2019 14:20:09.222
Estimote Timer,Stopped the Estimote Timer,08/06/2019 14:20:09.232
Estimote Timer,Stopped Estimote Timer at,08/06/2019 14:20:09.245
Heart Rate Sensor,Killed Sensor at,08/06/2019 14:20:14.541
Estimote Timer,Started Estimote Service at,08/06/2019 14:23:04.452
Estimote Timer,No Activity at 1,08/06/2019 14:23:04.464
Estimote Sensor,Killed Sensor at,08/06/2019 14:23:19.487
Estimote Service,Killed Estimote Service at,08/06/2019 14:23:19.501
Heart Rate Timer Service,Started Heart Rate Sensor at,08/06/2019 14:24:44.483
Estimote Timer,Started Estimote Service at,08/06/2019 14:25:04.452
Estimote Timer,No Activity at 2,08/06/2019 14:25:04.529
Heart Rate Sensor,Killed Sensor at,08/06/2019 14:25:14.555
Estimote Sensor,Killed Sensor at,08/06/2019 14:25:19.555
Estimote Service,Killed Estimote Service at,08/06/2019 14:25:19.568
Estimote Timer,Started Estimote Service at,08/06/2019 14:27:04.454
Estimote Timer,No Activity at 3,08/06/2019 14:27:04.469
Estimote Sensor,Killed Sensor at,08/06/2019 14:27:19.513
Estimote Service,Killed Estimote Service at,08/06/2019 14:27:19.527
Estimote Timer,Started Estimote Service at,08/06/2019 14:29:04.455
Estimote Timer,No Activity at 4,08/06/2019 14:29:04.471
Estimote Sensor,Killed Sensor at,08/06/2019 14:29:19.498
Estimote Service,Killed Estimote Service at,08/06/2019 14:29:19.511
Heart Rate Timer Service,Started Heart Rate Sensor at,08/06/2019 14:29:44.485
Heart Rate Sensor,Killed Sensor at,08/06/2019 14:30:14.549
Estimote Timer,Started Estimote Service at,08/06/2019 14:31:04.457
Estimote Timer,No Activity at 5,08/06/2019 14:31:04.473
Estimote Timer,Stopped the Estimote Timer,08/06/2019 14:31:04.484
Estimote Timer,Stopped Estimote Timer at,08/06/2019 14:31:04.494
Estimote Timer,Started Estimote Service at,08/06/2019 14:32:59.732
Estimote Timer,No Activity at 1,08/06/2019 14:32:59.749
Estimote Sensor,Killed Sensor at,08/06/2019 14:33:14.774
Estimote Service,Killed Estimote Service at,08/06/2019 14:33:14.788
Heart Rate Timer Service,Started Heart Rate Sensor at,08/06/2019 14:34:44.486
Estimote Timer,Started Estimote Service at,08/06/2019 14:34:59.733
Estimote Timer,No Activity at 2,08/06/2019 14:34:59.749
Heart Rate Sensor,Killed Sensor at,08/06/2019 14:35:14.552
Estimote Sensor,Killed Sensor at,08/06/2019 14:35:14.775
Estimote Service,Killed Estimote Service at,08/06/2019 14:35:14.788
Estimote Timer,Started Estimote Service at,08/06/2019 14:36:59.734
Estimote Timer,No Activity at 3,08/06/2019 14:36:59.749
Estimote Sensor,Killed Sensor at,08/06/2019 14:37:14.773
Estimote Service,Killed Estimote Service at,08/06/2019 14:37:14.786
Estimote Timer,Started Estimote Service at,08/06/2019 14:38:59.749
Estimote Timer,No Activity at 4,08/06/2019 14:38:59.803
Main Activity,Failed to unregister battery information at,08/06/2019 14:39:05.920
Estimote Sensor,Killed Sensor at,08/06/2019 14:39:14.840
Estimote Service,Killed Estimote Service at,08/06/2019 14:39:14.853
Heart Rate Timer Service,Started Heart Rate Sensor at,08/06/2019 14:39:44.488
Heart Rate Sensor,Killed Sensor at,08/06/2019 14:40:14.561
Estimote Timer,Started Estimote Service at,08/06/2019 14:40:59.735
Estimote Timer,No Activity at 5,08/06/2019 14:40:59.750
Estimote Timer,Stopped the Estimote Timer,08/06/2019 14:40:59.759
Estimote Timer,Stopped Estimote Timer at,08/06/2019 14:40:59.781
Estimote Timer,Started Estimote Service at,08/06/2019 14:42:29.843
Estimote Timer,Starting the Estimote,08/06/2019 14:42:29.864
Estimote Sensor,Killed Sensor at,08/06/2019 14:42:44.889
Estimote Service,Killed Estimote Service at,08/06/2019 14:42:44.900
Estimote Timer,Started Estimote Service at,08/06/2019 14:44:29.843
Estimote Timer,No Activity at 1,08/06/2019 14:44:29.877
Heart Rate Timer Service,Started Heart Rate Sensor at,08/06/2019 14:44:44.490
Estimote Sensor,Killed Sensor at,08/06/2019 14:44:44.904
Estimote Service,Killed Estimote Service at,08/06/2019 14:44:44.920
Heart Rate Sensor,Killed Sensor at,08/06/2019 14:45:14.562
Estimote Timer,Started Estimote Service at,08/06/2019 14:46:29.843
Estimote Timer,No Activity at 2,08/06/2019 14:46:29.860
Estimote Sensor,Killed Sensor at,08/06/2019 14:46:44.912
Estimote Service,Killed Estimote Service at,08/06/2019 14:46:44.925
Estimote Timer,Started Estimote Service at,08/06/2019 14:48:29.844
Estimote Timer,No Activity at 3,08/06/2019 14:48:29.857
Estimote Sensor,Killed Sensor at,08/06/2019 14:48:44.881
Estimote Service,Killed Estimote Service at,08/06/2019 14:48:44.894
Heart Rate Timer Service,Started Heart Rate Sensor at,08/06/2019 14:49:44.490
Heart Rate Sensor,Killed Sensor at,08/06/2019 14:50:14.561
Estimote Timer,Started Estimote Service at,08/06/2019 14:50:29.846
Estimote Timer,No Activity at 4,08/06/2019 14:50:29.861
Estimote Sensor,Killed Sensor at,08/06/2019 14:50:44.887
Estimote Service,Killed Estimote Service at,08/06/2019 14:50:44.900
Estimote Timer,Started Estimote Service at,08/06/2019 14:52:29.847
Estimote Timer,No Activity at 5,08/06/2019 14:52:29.861
Estimote Timer,Stopped the Estimote Timer,08/06/2019 14:52:29.870
Estimote Timer,Stopped Estimote Timer at,08/06/2019 14:52:29.882
Heart Rate Timer Service,Started Heart Rate Sensor at,08/06/2019 14:54:44.492
Heart Rate Sensor,Killed Sensor at,08/06/2019 14:55:14.560
Estimote Timer,Started Estimote Service at,08/06/2019 14:59:20.188
Estimote Timer,No Activity at 1,08/06/2019 14:59:20.206
Estimote Sensor,Killed Sensor at,08/06/2019 14:59:35.233
Estimote Service,Killed Estimote Service at,08/06/2019 14:59:35.248
Heart Rate Timer Service,Started Heart Rate Sensor at,08/06/2019 14:59:44.493
Heart Rate Sensor,Killed Sensor at,08/06/2019 15:00:14.550
Estimote Timer,Started Estimote Service at,08/06/2019 15:01:20.191
Estimote Timer,No Activity at 2,08/06/2019 15:01:20.205
Estimote Sensor,Killed Sensor at,08/06/2019 15:01:35.251
Estimote Service,Killed Estimote Service at,08/06/2019 15:01:35.269
Estimote Timer,Started Estimote Service at,08/06/2019 15:03:20.191
Estimote Timer,No Activity at 3,08/06/2019 15:03:20.207
Estimote Sensor,Killed Sensor at,08/06/2019 15:03:35.233
Estimote Service,Killed Estimote Service at,08/06/2019 15:03:35.265
Heart Rate Timer Service,Started Heart Rate Sensor at,08/06/2019 15:04:44.494
Heart Rate Sensor,Killed Sensor at,08/06/2019 15:05:14.570
Estimote Timer,Started Estimote Service at,08/06/2019 15:05:20.192
Estimote Timer,No Activity at 4,08/06/2019 15:05:20.206
Estimote Sensor,Killed Sensor at,08/06/2019 15:05:35.233
Estimote Service,Killed Estimote Service at,08/06/2019 15:05:35.245
Estimote Timer,Started Estimote Service at,08/06/2019 15:07:20.194
Estimote Timer,No Activity at 5,08/06/2019 15:07:20.206
Estimote Timer,Stopped the Estimote Timer,08/06/2019 15:07:20.218
Estimote Timer,Stopped Estimote Timer at,08/06/2019 15:07:20.229
Estimote Timer,Started Estimote Service at,08/06/2019 15:08:00.376
Estimote Timer,No Activity at 1,08/06/2019 15:08:00.392
Estimote Sensor,Killed Sensor at,08/06/2019 15:08:15.419
Estimote Service,Killed Estimote Service at,08/06/2019 15:08:15.430
Heart Rate Timer Service,Started Heart Rate Sensor at,08/06/2019 15:09:44.495
Estimote Timer,Started Estimote Service at,08/06/2019 15:10:00.377
Estimote Timer,No Activity at 2,08/06/2019 15:10:00.410
Heart Rate Sensor,Killed Sensor at,08/06/2019 15:10:14.556
Estimote Sensor,Killed Sensor at,08/06/2019 15:10:15.436
Estimote Service,Killed Estimote Service at,08/06/2019 15:10:15.456
Estimote Timer,Started Estimote Service at,08/06/2019 15:12:00.379
Estimote Timer,No Activity at 3,08/06/2019 15:12:00.394
Estimote Sensor,Killed Sensor at,08/06/2019 15:12:15.428
Estimote Service,Killed Estimote Service at,08/06/2019 15:12:15.446
Estimote Timer,Started Estimote Service at,08/06/2019 15:14:00.380
Estimote Timer,No Activity at 4,08/06/2019 15:14:00.395
Estimote Sensor,Killed Sensor at,08/06/2019 15:14:15.421
Estimote Service,Killed Estimote Service at,08/06/2019 15:14:15.434
Heart Rate Timer Service,Started Heart Rate Sensor at,08/06/2019 15:14:44.497
Heart Rate Sensor,Killed Sensor at,08/06/2019 15:15:14.569
Estimote Timer,Started Estimote Service at,08/06/2019 15:16:00.381
Estimote Timer,No Activity at 5,08/06/2019 15:16:00.395
Estimote Timer,Stopped the Estimote Timer,08/06/2019 15:16:00.404
Estimote Timer,Stopped Estimote Timer at,08/06/2019 15:16:00.415
Estimote Timer,Started Estimote Service at,08/06/2019 15:17:45.633
Estimote Timer,No Activity at 1,08/06/2019 15:17:45.648
Estimote Sensor,Killed Sensor at,08/06/2019 15:18:00.671
Estimote Service,Killed Estimote Service at,08/06/2019 15:18:00.683
Heart Rate Timer Service,Started Heart Rate Sensor at,08/06/2019 15:19:44.499
Estimote Timer,Started Estimote Service at,08/06/2019 15:19:45.633
Estimote Timer,No Activity at 2,08/06/2019 15:19:45.658
Estimote Sensor,Killed Sensor at,08/06/2019 15:20:00.681
Estimote Service,Killed Estimote Service at,08/06/2019 15:20:00.695
Heart Rate Sensor,Killed Sensor at,08/06/2019 15:20:14.557
Estimote Timer,Started Estimote Service at,08/06/2019 15:21:45.633
Estimote Timer,No Activity at 3,08/06/2019 15:21:45.647
Estimote Sensor,Killed Sensor at,08/06/2019 15:22:00.669
Estimote Service,Killed Estimote Service at,08/06/2019 15:22:00.682
Estimote Timer,Started Estimote Service at,08/06/2019 15:23:45.635
Estimote Timer,No Activity at 4,08/06/2019 15:23:45.649
Estimote Sensor,Killed Sensor at,08/06/2019 15:24:00.672
Estimote Service,Killed Estimote Service at,08/06/2019 15:24:00.685
Heart Rate Timer Service,Started Heart Rate Sensor at,08/06/2019 15:24:44.500
Heart Rate Sensor,Killed Sensor at,08/06/2019 15:25:14.561
Estimote Timer,Started Estimote Service at,08/06/2019 15:25:45.636
Estimote Timer,No Activity at 5,08/06/2019 15:25:45.652
Estimote Timer,Stopped the Estimote Timer,08/06/2019 15:25:45.662
Estimote Timer,Stopped Estimote Timer at,08/06/2019 15:25:45.673
Estimote Timer,Started Estimote Service at,08/06/2019 15:26:50.750
Estimote Timer,No Activity at 1,08/06/2019 15:26:50.764
Estimote Sensor,Killed Sensor at,08/06/2019 15:27:05.791
Estimote Service,Killed Estimote Service at,08/06/2019 15:27:05.804
Estimote Timer,Started Estimote Service at,08/06/2019 15:28:50.753
Estimote Timer,No Activity at 2,08/06/2019 15:28:50.766
Estimote Sensor,Killed Sensor at,08/06/2019 15:29:05.794
Estimote Service,Killed Estimote Service at,08/06/2019 15:29:05.861
Heart Rate Timer Service,Started Heart Rate Sensor at,08/06/2019 15:29:44.501
Heart Rate Sensor,Killed Sensor at,08/06/2019 15:30:14.570
Estimote Timer,Started Estimote Service at,08/06/2019 15:30:50.754
Estimote Timer,No Activity at 3,08/06/2019 15:30:50.769
Estimote Sensor,Killed Sensor at,08/06/2019 15:31:05.793
Estimote Service,Killed Estimote Service at,08/06/2019 15:31:05.806
Estimote Timer,Started Estimote Service at,08/06/2019 15:32:50.754
Estimote Timer,No Activity at 4,08/06/2019 15:32:50.767
Estimote Sensor,Killed Sensor at,08/06/2019 15:33:05.794
Estimote Service,Killed Estimote Service at,08/06/2019 15:33:05.808
Heart Rate Timer Service,Started Heart Rate Sensor at,08/06/2019 15:34:44.502
Estimote Timer,Started Estimote Service at,08/06/2019 15:34:50.756
Estimote Timer,No Activity at 5,08/06/2019 15:34:50.770
Estimote Timer,Stopped the Estimote Timer,08/06/2019 15:34:50.788
Estimote Timer,Stopped Estimote Timer at,08/06/2019 15:34:50.799
Heart Rate Sensor,Killed Sensor at,08/06/2019 15:35:14.580
Heart Rate Timer Service,Started Heart Rate Sensor at,08/06/2019 15:39:44.503
Heart Rate Sensor,Killed Sensor at,08/06/2019 15:40:14.562
Main Activity,Restarted Estimote Timer at,08/06/2019 15:41:46.397
Estimote Timer,Started Estimote Service at,08/06/2019 15:41:46.495
Estimote Timer,No Activity at 1,08/06/2019 15:41:46.559
Estimote Sensor,Killed Sensor at,08/06/2019 15:42:01.628
Estimote Service,Killed Estimote Service at,08/06/2019 15:42:01.638
Main Activity,Failed to unregister battery information at,08/06/2019 15:42:08.895
Estimote Timer,Started Estimote Service at,08/06/2019 15:43:46.497
Estimote Timer,No Activity at 2,08/06/2019 15:43:46.512
Estimote Sensor,Killed Sensor at,08/06/2019 15:44:01.540
Estimote Service,Killed Estimote Service at,08/06/2019 15:44:01.553
Heart Rate Timer Service,Started Heart Rate Sensor at,08/06/2019 15:44:44.505
Heart Rate Sensor,Killed Sensor at,08/06/2019 15:45:14.581
Estimote Timer,Started Estimote Service at,08/06/2019 15:45:46.498
Estimote Timer,No Activity at 3,08/06/2019 15:45:46.512
Estimote Sensor,Killed Sensor at,08/06/2019 15:46:01.538
Estimote Service,Killed Estimote Service at,08/06/2019 15:46:01.551
Estimote Timer,Started Estimote Service at,08/06/2019 15:47:46.499
Estimote Timer,No Activity at 4,08/06/2019 15:47:46.515
Estimote Sensor,Killed Sensor at,08/06/2019 15:48:01.539
Estimote Service,Killed Estimote Service at,08/06/2019 15:48:01.551
Heart Rate Timer Service,Started Heart Rate Sensor at,08/06/2019 15:49:44.505
Estimote Timer,Started Estimote Service at,08/06/2019 15:49:46.502
Estimote Timer,No Activity at 5,08/06/2019 15:49:46.518
Estimote Timer,Stopped the Estimote Timer,08/06/2019 15:49:46.528
Estimote Timer,Stopped Estimote Timer at,08/06/2019 15:49:46.539
Heart Rate Sensor,Killed Sensor at,08/06/2019 15:50:14.579
Heart Rate Timer Service,Started Heart Rate Sensor at,08/06/2019 15:54:44.506
Heart Rate Sensor,Killed Sensor at,08/06/2019 15:55:14.580
Estimote Timer,Started Estimote Service at,08/06/2019 15:55:56.410
Estimote Timer,No Activity at 1,08/06/2019 15:55:56.426
Estimote Sensor,Killed Sensor at,08/06/2019 15:56:11.449
Estimote Service,Killed Estimote Service at,08/06/2019 15:56:11.461
Estimote Timer,Started Estimote Service at,08/06/2019 15:57:56.410
Estimote Timer,No Activity at 2,08/06/2019 15:57:56.425
Estimote Sensor,Killed Sensor at,08/06/2019 15:58:11.451
Estimote Service,Killed Estimote Service at,08/06/2019 15:58:11.465
Heart Rate Timer Service,Started Heart Rate Sensor at,08/06/2019 15:59:44.506
Estimote Timer,Started Estimote Service at,08/06/2019 15:59:56.411
Estimote Timer,No Activity at 3,08/06/2019 15:59:56.493
Estimote Sensor,Killed Sensor at,08/06/2019 16:00:11.525
Estimote Service,Killed Estimote Service at,08/06/2019 16:00:11.537
Heart Rate Sensor,Killed Sensor at,08/06/2019 16:00:14.576
Estimote Timer,Started Estimote Service at,08/06/2019 16:01:56.412
Estimote Timer,No Activity at 4,08/06/2019 16:01:56.427
Estimote Sensor,Killed Sensor at,08/06/2019 16:02:11.454
Estimote Service,Killed Estimote Service at,08/06/2019 16:02:11.467
Estimote Timer,Started Estimote Service at,08/06/2019 16:03:56.414
Estimote Timer,No Activity at 5,08/06/2019 16:03:56.428
Estimote Timer,Stopped the Estimote Timer,08/06/2019 16:03:56.437
Estimote Timer,Stopped Estimote Timer at,08/06/2019 16:03:56.448
Heart Rate Timer Service,Started Heart Rate Sensor at,08/06/2019 16:04:44.508
Estimote Timer,Started Estimote Service at,08/06/2019 16:04:51.505
Estimote Timer,No Activity at 1,08/06/2019 16:04:51.521
Estimote Sensor,Killed Sensor at,08/06/2019 16:05:06.544
Estimote Service,Killed Estimote Service at,08/06/2019 16:05:06.556
Heart Rate Sensor,Killed Sensor at,08/06/2019 16:05:14.588
Estimote Timer,Started Estimote Service at,08/06/2019 16:06:51.506
Estimote Timer,No Activity at 2,08/06/2019 16:06:51.520
Estimote Sensor,Killed Sensor at,08/06/2019 16:07:06.556
Estimote Service,Killed Estimote Service at,08/06/2019 16:07:06.569
Estimote Timer,Started Estimote Service at,08/06/2019 16:08:51.508
Estimote Timer,No Activity at 3,08/06/2019 16:08:51.522
Estimote Sensor,Killed Sensor at,08/06/2019 16:09:06.547
Estimote Service,Killed Estimote Service at,08/06/2019 16:09:06.559
Heart Rate Timer Service,Started Heart Rate Sensor at,08/06/2019 16:09:44.508
Heart Rate Sensor,Killed Sensor at,08/06/2019 16:10:14.573
Estimote Timer,Started Estimote Service at,08/06/2019 16:10:51.510
Estimote Timer,No Activity at 4,08/06/2019 16:10:51.524
Estimote Sensor,Killed Sensor at,08/06/2019 16:11:06.550
Estimote Service,Killed Estimote Service at,08/06/2019 16:11:06.561
Estimote Timer,Started Estimote Service at,08/06/2019 16:12:51.511
Estimote Timer,No Activity at 5,08/06/2019 16:12:51.527
Estimote Timer,Stopped the Estimote Timer,08/06/2019 16:12:51.538
Estimote Timer,Stopped Estimote Timer at,08/06/2019 16:12:51.552
Estimote Timer,Started Estimote Service at,08/06/2019 16:13:11.684
Estimote Timer,No Activity at 1,08/06/2019 16:13:11.700
Estimote Sensor,Killed Sensor at,08/06/2019 16:13:26.725
Estimote Service,Killed Estimote Service at,08/06/2019 16:13:26.738
Heart Rate Timer Service,Started Heart Rate Sensor at,08/06/2019 16:14:44.509
Estimote Timer,Started Estimote Service at,08/06/2019 16:15:11.686
Estimote Timer,No Activity at 2,08/06/2019 16:15:11.700
Heart Rate Sensor,Killed Sensor at,08/06/2019 16:15:14.567
Estimote Sensor,Killed Sensor at,08/06/2019 16:15:26.802
Estimote Service,Killed Estimote Service at,08/06/2019 16:15:26.814
Estimote Timer,Started Estimote Service at,08/06/2019 16:17:11.688
Estimote Timer,No Activity at 3,08/06/2019 16:17:11.703
Estimote Sensor,Killed Sensor at,08/06/2019 16:17:26.727
Estimote Service,Killed Estimote Service at,08/06/2019 16:17:26.741
Main Thread,Enabling Low Battery Warning at,08/06/2019 16:17:31.758
Main Thread,Wifi is disabled at,08/06/2019 16:17:39.876
Sleep Button,Stopped Heart Rate Sensor while NOT charging at,08/06/2019 16:17:39.906
Sleep Button,Stopped Accelerometer Sensor while NOT charging at,08/06/2019 16:17:39.908
Sleep Button,Stopped Estimote Sensor while NOT charging at,08/06/2019 16:17:39.908
Estimote Timer,Stopped Estimote Timer at,08/06/2019 16:17:39.969
Main Activity,Failed to unregister battery information at,08/06/2019 16:18:01.367
Main Thread,Wifi is disabled at,08/06/2019 16:37:00.611
Sleep Button,Started Heart Rate Sensor while NOT charging at,08/06/2019 16:37:00.643
Sleep Button,Started Accelerometer Sensor while NOT charging at,08/06/2019 16:37:00.644
Sleep Button,Started Estimote Sensor while NOT charging at,08/06/2019 16:37:00.645
Estimote Timer,Started Estimote Service at,08/06/2019 16:37:00.711
Estimote Timer,No Activity at 1,08/06/2019 16:37:00.747
Heart Rate Timer Service,Started Heart Rate Sensor at,08/06/2019 16:37:00.738
Estimote Timer,Started Estimote Service at,08/06/2019 16:37:00.812
Estimote Timer,No Activity at 2,08/06/2019 16:37:00.851
Estimote Sensor,Killed Sensor at,08/06/2019 16:37:15.812
Estimote Service,Killed Estimote Service at,08/06/2019 16:37:15.825
Heart Rate Sensor,Killed Sensor at,08/06/2019 16:37:30.880
Estimote Timer,Started Estimote Service at,08/06/2019 16:39:00.712
Estimote Timer,No Activity at 3,08/06/2019 16:39:00.726
Estimote Timer,Started Estimote Service at,08/06/2019 16:39:00.814
Estimote Timer,No Activity at 4,08/06/2019 16:39:00.827
Estimote Sensor,Killed Sensor at,08/06/2019 16:39:15.751
Estimote Service,Killed Estimote Service at,08/06/2019 16:39:15.763
Estimote Timer,Started Estimote Service at,08/06/2019 16:41:00.714
Estimote Timer,No Activity at 5,08/06/2019 16:41:00.728
Estimote Timer,Stopped the Estimote Timer,08/06/2019 16:41:00.737
Estimote Timer,Stopped Estimote Timer at,08/06/2019 16:41:00.748
Estimote Timer,Started Estimote Service at,08/06/2019 16:41:43.140
Estimote Timer,No Activity at 1,08/06/2019 16:41:43.154
Estimote Sensor,Killed Sensor at,08/06/2019 16:41:58.177
Estimote Service,Killed Estimote Service at,08/06/2019 16:41:58.191
Heart Rate Timer Service,Started Heart Rate Sensor at,08/06/2019 16:42:00.734
Heart Rate Sensor,Killed Sensor at,08/06/2019 16:42:30.805
Estimote Timer,Started Estimote Service at,08/06/2019 16:43:43.141
Estimote Timer,No Activity at 2,08/06/2019 16:43:43.156
Estimote Sensor,Killed Sensor at,08/06/2019 16:43:58.180
Estimote Service,Killed Estimote Service at,08/06/2019 16:43:58.193
Estimote Timer,Started Estimote Service at,08/06/2019 16:45:43.142
Estimote Timer,No Activity at 3,08/06/2019 16:45:43.156
Estimote Sensor,Killed Sensor at,08/06/2019 16:45:58.182
Estimote Service,Killed Estimote Service at,08/06/2019 16:45:58.194
Main Thread,Enabling Low Battery Warning at,08/06/2019 16:46:23.136
Heart Rate Timer Service,Started Heart Rate Sensor at,08/06/2019 16:47:00.736
Heart Rate Sensor,Killed Sensor at,08/06/2019 16:47:30.801
Estimote Timer,Started Estimote Service at,08/06/2019 16:47:43.144
Estimote Timer,Starting the Estimote,08/06/2019 16:47:43.167
Estimote Sensor,Killed Sensor at,08/06/2019 16:47:58.193
Estimote Service,Killed Estimote Service at,08/06/2019 16:47:58.204
Estimote Timer,Started Estimote Service at,08/06/2019 16:49:43.144
Estimote Timer,No Activity at 1,08/06/2019 16:49:43.158
Estimote Sensor,Killed Sensor at,08/06/2019 16:49:58.182
Estimote Service,Killed Estimote Service at,08/06/2019 16:49:58.214
Estimote Timer,Started Estimote Service at,08/06/2019 16:51:43.146
Estimote Timer,No Activity at 2,08/06/2019 16:51:43.158
Estimote Sensor,Killed Sensor at,08/06/2019 16:51:58.182
